"year","type_of_violence","conflict_name","side_a","side_b","source_date","country","event_clarity","deaths_civilians","date_start","date_end"
2023,3,"FRPI - Civilians","FRPI","Civilians","43586","DR Congo (Zaire)",1,1,2023-04-12,2023-04-12
2023,3,"FRPI - Civilians","FRPI","Civilians","43581","DR Congo (Zaire)",1,1,2023-04-15,2023-04-15
2023,3,"FRPI - Civilians","FRPI","Civilians","2023-05-15;2023-04-26","DR Congo (Zaire)",1,2,2023-04-24,2023-04-24
2023,3,"FRPI - Civilians","FRPI","Civilians","43628","DR Congo (Zaire)",1,1,2023-05-28,2023-05-28
2023,3,"FRPI - Civilians","FRPI","Civilians","43649","DR Congo (Zaire)",1,1,2023-06-15,2023-06-15
2023,3,"FRPI - Civilians","FRPI","Civilians","43678","DR Congo (Zaire)",1,1,2023-06-30,2023-06-30
2023,3,"FRPI - Civilians","FRPI","Civilians","43733","DR Congo (Zaire)",1,1,2023-08-24,2023-08-24
2023,3,"FRPI - Civilians","FRPI","Civilians","43735","DR Congo (Zaire)",1,1,2023-09-10,2023-09-10
2023,3,"M23 - Civilians","M23","Civilians","2023-01-11;2023-01-10","DR Congo (Zaire)",1,10,2023-01-09,2023-01-10
2023,3,"M23 - Civilians","M23","Civilians","43504","DR Congo (Zaire)",1,2,2023-02-08,2023-02-08
2023,3,"M23 - Civilians","M23","Civilians","2023-02-21;2023-02-22","DR Congo (Zaire)",1,3,2023-02-20,2023-02-20
2023,3,"M23 - Civilians","M23","Civilians","43528","DR Congo (Zaire)",1,1,2023-03-04,2023-03-05
2023,3,"M23 - Civilians","M23","Civilians","2023-10-23;2023-10-12","DR Congo (Zaire)",2,5,2023-03-16,2023-09-10
2023,3,"M23 - Civilians","M23","Civilians","43554","DR Congo (Zaire)",1,2,2023-03-31,2023-03-31
2023,3,"M23 - Civilians","M23","Civilians","43575","DR Congo (Zaire)",1,1,2023-04-19,2023-04-19
2023,3,"M23 - Civilians","M23","Civilians","43575","DR Congo (Zaire)",1,1,2023-04-19,2023-04-19
2023,3,"M23 - Civilians","M23","Civilians","43575","DR Congo (Zaire)",1,6,2023-04-20,2023-04-20
2023,3,"M23 - Civilians","M23","Civilians","2023-04-26;2023-04-26;2023-05-02;2023-05-02;2023-04-21","DR Congo (Zaire)",2,52,2023-04-20,2023-04-26
2023,3,"M23 - Civilians","M23","Civilians","43599","DR Congo (Zaire)",1,1,2023-04-29,2023-04-29
2023,3,"M23 - Civilians","M23","Civilians","43585","DR Congo (Zaire)",1,0,2023-04-30,2023-04-30
2023,3,"M23 - Civilians","M23","Civilians","43757","DR Congo (Zaire)",1,1,2023-09-28,2023-09-28
2023,3,"M23 - Civilians","M23","Civilians","2023-10-10;2023-10-10;2023-10-10;2023-10-10;2023-10-11","DR Congo (Zaire)",1,7,2023-10-10,2023-10-10
2023,3,"M23 - Civilians","M23","Civilians","43751","DR Congo (Zaire)",1,1,2023-10-13,2023-10-13
2023,3,"M23 - Civilians","M23","Civilians","43781","DR Congo (Zaire)",2,10,2023-10-21,2023-10-26
2023,3,"M23 - Civilians","M23","Civilians","2023-10-25;2023-11-06;2023-10-24;2023-10-24;2023-10-24;2023-11-12","DR Congo (Zaire)",2,50,2023-10-21,2023-10-23
2023,3,"M23 - Civilians","M23","Civilians","2023-10-27;2023-10-27","DR Congo (Zaire)",1,2,2023-10-27,2023-10-27
2023,3,"M23 - Civilians","M23","Civilians","2023-11-07;2023-12-05","DR Congo (Zaire)",1,15,2023-11-04,2023-11-06
2023,3,"M23 - Civilians","M23","Civilians","2023-12-11;2023-11-22","DR Congo (Zaire)",1,16,2023-11-21,2023-11-21
2023,3,"M23 - Civilians","M23","Civilians","43822","DR Congo (Zaire)",1,1,2023-12-23,2023-12-23
2023,3,"M23 - Civilians","M23","Civilians","2023-12-27;2023-12-28","DR Congo (Zaire)",1,5,2023-12-26,2023-12-26
2023,3,"APCLS - Civilians","APCLS","Civilians","43501","DR Congo (Zaire)",1,2,2023-01-04,2023-01-04
2023,3,"APCLS - Civilians","APCLS","Civilians","43651","DR Congo (Zaire)",1,1,2023-06-06,2023-06-06
2023,3,"APCLS - Civilians","APCLS","Civilians","43685","DR Congo (Zaire)",1,1,2023-07-14,2023-07-14
2023,3,"APCLS - Civilians","APCLS","Civilians","43727","DR Congo (Zaire)",1,3,2023-08-14,2023-08-14
2023,3,"APCLS - Civilians","APCLS","Civilians","43740","DR Congo (Zaire)",1,1,2023-09-21,2023-09-21
2023,3,"CNPSC - Civilians","CNPSC","Civilians","43634","DR Congo (Zaire)",1,1,2023-06-18,2023-06-18
2023,3,"CNPSC - Civilians","CNPSC","Civilians","43643","DR Congo (Zaire)",1,1,2023-06-20,2023-06-20
2023,3,"CNPSC - Civilians","CNPSC","Civilians","43678","DR Congo (Zaire)",1,2,2023-07-09,2023-07-09
2023,3,"CNPSC - Civilians","CNPSC","Civilians","43713","DR Congo (Zaire)",1,1,2023-08-20,2023-08-20
2023,3,"XXX490 - Civilians","XXX490","Civilians","43581","DR Congo (Zaire)",1,1,2023-04-12,2023-04-12
2023,3,"XXX490 - Civilians","XXX490","Civilians","43628","DR Congo (Zaire)",1,1,2023-05-01,2023-05-01
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","APCLS","43741","DR Congo (Zaire)",1,0,2023-09-20,2023-09-20
2023,2,"Bafulero - Barundi","Bafulero","Barundi","43658","DR Congo (Zaire)",1,0,2023-07-12,2023-07-12
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43470","DR Congo (Zaire)",2,0,2023-01-02,2023-01-05
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43501","DR Congo (Zaire)",1,0,2023-01-02,2023-01-02
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43501","DR Congo (Zaire)",1,0,2023-01-24,2023-01-24
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43491","DR Congo (Zaire)",1,0,2023-01-24,2023-01-26
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-02-01;2023-01-28","DR Congo (Zaire)",1,0,2023-01-26,2023-01-26
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43496","DR Congo (Zaire)",1,1,2023-02-01,2023-02-01
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-02-05;2023-02-05;2023-02-06;2023-02-06;2023-02-05;2023-02-05;2023-02-05;2023-02-06;2023-02-06;2023-02-06;2023-02-12;2023-02-13;2023-02-14","DR Congo (Zaire)",1,0,2023-02-05,2023-02-05
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-02-11;2023-03-07;2023-02-11","DR Congo (Zaire)",1,16,2023-02-10,2023-02-10
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-03-07;2023-02-17","DR Congo (Zaire)",1,1,2023-02-15,2023-02-16
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-03-09;2023-02-26","DR Congo (Zaire)",1,1,2023-02-24,2023-02-24
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-03-17;2023-03-08;2023-03-07;2023-03-07;2023-03-07","DR Congo (Zaire)",1,1,2023-03-06,2023-03-06
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-03-07;2023-03-07;2023-03-08;2023-04-11","DR Congo (Zaire)",1,7,2023-03-06,2023-03-07
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-03-12;2023-03-12;2023-03-13","DR Congo (Zaire)",1,5,2023-03-11,2023-03-11
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43555","DR Congo (Zaire)",1,0,2023-03-31,2023-03-31
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-08-14;2023-08-02;2023-07-27;2023-07-28;2023-07-28","DR Congo (Zaire)",1,0,2023-07-27,2023-07-27
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43727","DR Congo (Zaire)",1,0,2023-08-29,2023-08-29
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43828","DR Congo (Zaire)",1,0,2023-10-08,2023-10-08
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43828","DR Congo (Zaire)",1,0,2023-10-16,2023-10-17
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43769","DR Congo (Zaire)",1,0,2023-10-21,2023-10-21
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-10-25;2023-10-25;2023-10-25;2023-10-25;2023-10-25;2023-10-30","DR Congo (Zaire)",1,0,2023-10-24,2023-10-24
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-11-01;2023-11-01","DR Congo (Zaire)",1,1,2023-10-26,2023-10-26
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-11-02;2023-11-02","DR Congo (Zaire)",1,0,2023-10-31,2023-11-01
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-12-05;2023-12-05;2023-11-08;2023-11-17;2023-12-06;2023-11-17;2023-12-30","DR Congo (Zaire)",1,0,2023-11-05,2023-11-05
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-11-08;2023-11-07;2023-11-07","DR Congo (Zaire)",1,1,2023-11-07,2023-11-07
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43809","DR Congo (Zaire)",2,0,2023-11-07,2023-11-21
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-11-14;2023-11-14","DR Congo (Zaire)",1,1,2023-11-13,2023-11-13
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43792","DR Congo (Zaire)",2,0,2023-11-22,2023-11-24
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","2023-12-09;2023-12-07;2023-12-07","DR Congo (Zaire)",2,0,2023-12-04,2023-12-07
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43807","DR Congo (Zaire)",1,2,2023-12-08,2023-12-08
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43807","DR Congo (Zaire)",1,3,2023-12-08,2023-12-08
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43820","DR Congo (Zaire)",1,2,2023-12-22,2023-12-22
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","M23","43826","DR Congo (Zaire)",1,3,2023-12-27,2023-12-27
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43501","DR Congo (Zaire)",1,0,2023-01-06,2023-01-06
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43501","DR Congo (Zaire)",1,0,2023-01-09,2023-01-09
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43501","DR Congo (Zaire)",1,12,2023-01-09,2023-01-09
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43501","DR Congo (Zaire)",1,0,2023-01-18,2023-01-18
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43533","DR Congo (Zaire)",1,0,2023-02-20,2023-02-20
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43566","DR Congo (Zaire)",1,0,2023-03-08,2023-03-08
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43566","DR Congo (Zaire)",1,0,2023-03-13,2023-03-13
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43594","DR Congo (Zaire)",1,1,2023-04-20,2023-04-20
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43599","DR Congo (Zaire)",1,0,2023-05-02,2023-05-02
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43678","DR Congo (Zaire)",1,1,2023-06-14,2023-06-14
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43713","DR Congo (Zaire)",1,0,2023-07-30,2023-07-30
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","2023-08-21;2023-08-07;2023-08-06;2023-08-06;2023-08-07;2023-09-15;2023-09-12","DR Congo (Zaire)",1,9,2023-08-05,2023-08-06
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-FOCA","43711","DR Congo (Zaire)",1,0,2023-08-06,2023-08-06
2023,2,"Luba - Batwa","Luba","Batwa","43564","DR Congo (Zaire)",1,0,2023-04-09,2023-04-09
2023,3,"FDLR-RUD - Civilians","FDLR-RUD","Civilians","43628","DR Congo (Zaire)",1,1,2023-05-07,2023-05-07
2023,3,"FDLR-RUD - Civilians","FDLR-RUD","Civilians","43651","DR Congo (Zaire)",1,1,2023-06-05,2023-06-05
2023,3,"FDLR-RUD - Civilians","FDLR-RUD","Civilians","43762","DR Congo (Zaire)",1,1,2023-10-04,2023-10-04
2023,3,"NDC-R - Civilians","NDC-R","Civilians","43628","DR Congo (Zaire)",1,1,2023-03-18,2023-03-18
2023,3,"NDC-R - Civilians","NDC-R","Civilians","43726","DR Congo (Zaire)",1,1,2023-07-07,2023-07-07
2023,3,"NDC-R - Civilians","NDC-R","Civilians","43726","DR Congo (Zaire)",1,1,2023-07-13,2023-07-13
2023,2,"Mayi Mayi Kirikicho - Mayi Mayi Kifuafua Maachano","Mayi Mayi Kirikicho","Mayi Mayi Kifuafua Maachano","43642","DR Congo (Zaire)",1,2,2023-05-07,2023-05-07
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","UPLC","43530","DR Congo (Zaire)",1,0,2023-02-04,2023-02-04
2023,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","UPLC","2023-06-28;2023-06-10","DR Congo (Zaire)",1,0,2023-06-10,2023-06-10
2023,3,"UPLC - Civilians","UPLC","Civilians","43540","DR Congo (Zaire)",1,1,2023-03-03,2023-03-03
2023,3,"UPLC - Civilians","UPLC","Civilians","43540","DR Congo (Zaire)",1,1,2023-03-13,2023-03-13
2023,3,"UPLC - Civilians","UPLC","Civilians","43599","DR Congo (Zaire)",1,1,2023-04-25,2023-04-25
2023,3,"UPLC - Civilians","UPLC","Civilians","43599","DR Congo (Zaire)",1,1,2023-04-26,2023-04-26
2023,3,"UPLC - Civilians","UPLC","Civilians","43601","DR Congo (Zaire)",1,1,2023-05-06,2023-05-06
2023,3,"UPLC - Civilians","UPLC","Civilians","43615","DR Congo (Zaire)",1,1,2023-05-15,2023-05-15
2023,1,"XXX490","Government of DR Congo (Zaire)","FDLR-RUD","43678","DR Congo (Zaire)",1,0,2023-07-06,2023-07-06
2023,2,"CNPSC - Twiganeho","CNPSC","Twiganeho","43826","DR Congo (Zaire)",1,0,2023-12-24,2023-12-24
2023,3,"CMC - Civilians","CMC","Civilians","43566","DR Congo (Zaire)",1,0,2023-03-20,2023-03-20
2023,3,"CMC - Civilians","CMC","Civilians","43594","DR Congo (Zaire)",1,2,2023-04-16,2023-04-16
2023,3,"CMC - Civilians","CMC","Civilians","43581","DR Congo (Zaire)",1,1,2023-04-16,2023-04-16
2023,3,"CMC - Civilians","CMC","Civilians","2023-05-15;2023-05-05;2023-05-05;2023-05-05;2023-05-04;2023-05-04;2023-05-09;2023-05-07;2023-06-16;2023-06-13","DR Congo (Zaire)",1,13,2023-05-03,2023-05-03
2023,3,"CMC, FDLR-FOCA - Civilians","CMC, FDLR-FOCA","Civilians","2023-02-06;2023-01-26","DR Congo (Zaire)",1,2,2023-01-25,2023-01-25
2023,3,"Mayi Mayi Kifuafua - Civilians","Mayi Mayi Kifuafua","Civilians","43572","DR Congo (Zaire)",1,1,2023-01-09,2023-01-09
2023,3,"Mayi Mayi Kifuafua - Civilians","Mayi Mayi Kifuafua","Civilians","43628","DR Congo (Zaire)",1,2,2023-02-04,2023-02-04
2023,3,"Mayi Mayi Kifuafua - Civilians","Mayi Mayi Kifuafua","Civilians","43727","DR Congo (Zaire)",1,1,2023-06-07,2023-06-07
2023,3,"Mayi Mayi Kifuafua - Civilians","Mayi Mayi Kifuafua","Civilians","43726","DR Congo (Zaire)",1,2,2023-07-03,2023-07-03
2023,3,"Mayi Mayi Kifuafua - Civilians","Mayi Mayi Kifuafua","Civilians","43727","DR Congo (Zaire)",1,1,2023-07-17,2023-07-17
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-RUD","43501","DR Congo (Zaire)",1,0,2023-01-10,2023-01-10
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-RUD","43531","DR Congo (Zaire)",1,0,2023-02-16,2023-02-16
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-RUD","43678","DR Congo (Zaire)",1,0,2023-07-23,2023-07-23
2023,1,"Rwanda: Government","Government of Rwanda","FDLR-RUD","43757","DR Congo (Zaire)",1,0,2023-09-18,2023-09-18
2023,3,"Twiganeho - Civilians","Twiganeho","Civilians","43498","DR Congo (Zaire)",1,1,2023-02-01,2023-02-01
2023,3,"RNL - Civilians","RNL","Civilians","2023-04-12;2023-04-06","DR Congo (Zaire)",1,1,2023-04-05,2023-04-05
2023,2,"Mayi Mayi Biloze Bishambuke - Twiganeho","Mayi Mayi Biloze Bishambuke","Twiganeho","43618","DR Congo (Zaire)",1,0,2023-05-31,2023-05-31
2023,2,"Mayi Mayi Kifuafua - Mayi Mayi Kirikicho","Mayi Mayi Kifuafua","Mayi Mayi Kirikicho","43628","DR Congo (Zaire)",1,0,2023-02-01,2023-02-01
2023,2,"Mayi Mayi Kifuafua - Mayi Mayi Kirikicho","Mayi Mayi Kifuafua","Mayi Mayi Kirikicho","2023-06-13;2023-05-30","DR Congo (Zaire)",1,0,2023-05-18,2023-05-18
2023,3,"Mayi Mayi Biloze Bishambuke - Civilians","Mayi Mayi Biloze Bishambuke","Civilians","43718","DR Congo (Zaire)",1,1,2023-08-24,2023-08-24
2023,3,"Mayi Mayi Biloze Bishambuke - Civilians","Mayi Mayi Biloze Bishambuke","Civilians","43718","DR Congo (Zaire)",1,2,2023-08-24,2023-08-24
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43499","DR Congo (Zaire)",2,0,2023-01-01,2023-01-31
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43466","DR Congo (Zaire)",1,1,2023-01-01,2023-01-01
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43501","DR Congo (Zaire)",1,0,2023-01-08,2023-01-08
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43472","DR Congo (Zaire)",1,0,2023-01-08,2023-01-08
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43501","DR Congo (Zaire)",1,0,2023-01-17,2023-01-17
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43501","DR Congo (Zaire)",1,2,2023-01-17,2023-01-17
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-02-06;2023-01-19","DR Congo (Zaire)",1,0,2023-01-18,2023-01-18
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-02-06;2023-03-22","DR Congo (Zaire)",1,0,2023-01-20,2023-01-20
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43501","DR Congo (Zaire)",1,0,2023-01-21,2023-01-21
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-01-23;2023-02-06","DR Congo (Zaire)",1,0,2023-01-21,2023-01-21
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-04-12;2023-05-30","DR Congo (Zaire)",1,0,2023-01-21,2023-01-21
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43491","DR Congo (Zaire)",1,0,2023-01-23,2023-01-23
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43509","DR Congo (Zaire)",1,0,2023-01-24,2023-01-24
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43509","DR Congo (Zaire)",1,0,2023-01-29,2023-01-29
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-03-08;2023-02-06","DR Congo (Zaire)",1,0,2023-02-05,2023-02-05
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-02-14;2023-02-10","DR Congo (Zaire)",1,0,2023-02-09,2023-02-09
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43522","DR Congo (Zaire)",2,0,2023-02-20,2023-02-26
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43531","DR Congo (Zaire)",1,0,2023-02-21,2023-02-21
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-02-28;2023-02-28;2023-03-08;2023-03-01;2023-03-14","DR Congo (Zaire)",1,0,2023-02-27,2023-02-27
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43540","DR Congo (Zaire)",1,2,2023-03-06,2023-03-06
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43540","DR Congo (Zaire)",1,0,2023-03-08,2023-03-08
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-04-18;2023-03-17","DR Congo (Zaire)",1,1,2023-03-10,2023-03-10
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43566","DR Congo (Zaire)",1,0,2023-03-15,2023-03-15
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-04-12;2023-03-16","DR Congo (Zaire)",1,0,2023-03-15,2023-03-15
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-04-12;2023-03-19;2023-04-18","DR Congo (Zaire)",1,0,2023-03-16,2023-03-16
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-04-12;2023-04-18;2023-03-26;2023-03-26;2023-03-27","DR Congo (Zaire)",1,0,2023-03-24,2023-03-25
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43549","DR Congo (Zaire)",1,0,2023-03-24,2023-03-24
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-04-18;2023-03-26","DR Congo (Zaire)",1,0,2023-03-25,2023-03-25
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43555","DR Congo (Zaire)",1,2,2023-03-31,2023-03-31
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-04-27;2023-04-14","DR Congo (Zaire)",1,0,2023-04-05,2023-04-05
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43572","DR Congo (Zaire)",1,0,2023-04-06,2023-04-06
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-05-15;2023-04-30;2023-06-19;2023-06-19","DR Congo (Zaire)",2,0,2023-04-19,2023-04-29
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43593","DR Congo (Zaire)",1,0,2023-04-23,2023-04-23
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43659","DR Congo (Zaire)",1,0,2023-04-25,2023-04-25
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43601","DR Congo (Zaire)",1,0,2023-05-02,2023-05-02
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-06-12;2023-06-13;2023-05-19","DR Congo (Zaire)",1,3,2023-05-11,2023-05-11
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43628","DR Congo (Zaire)",1,0,2023-05-27,2023-05-27
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43630","DR Congo (Zaire)",1,0,2023-05-27,2023-05-27
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43629","DR Congo (Zaire)",1,0,2023-06-12,2023-06-13
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43643","DR Congo (Zaire)",1,0,2023-06-16,2023-06-16
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43649","DR Congo (Zaire)",1,0,2023-06-17,2023-06-17
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-06-21;2023-06-21","DR Congo (Zaire)",1,0,2023-06-20,2023-06-21
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-07-04;2023-06-27;2023-06-26;2023-07-06","DR Congo (Zaire)",1,4,2023-06-25,2023-06-25
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43678","DR Congo (Zaire)",1,0,2023-06-28,2023-06-28
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43678","DR Congo (Zaire)",1,0,2023-07-02,2023-07-02
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43678","DR Congo (Zaire)",1,0,2023-07-02,2023-07-02
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43678","DR Congo (Zaire)",1,0,2023-07-08,2023-07-08
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-07-09;2023-07-11;2023-07-18;2023-07-09","DR Congo (Zaire)",1,0,2023-07-09,2023-07-09
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43718","DR Congo (Zaire)",1,0,2023-07-10,2023-07-10
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-08-02;2023-08-09;2023-07-14","DR Congo (Zaire)",1,1,2023-07-13,2023-07-13
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43678","DR Congo (Zaire)",1,0,2023-07-17,2023-07-17
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43678","DR Congo (Zaire)",1,0,2023-07-25,2023-07-25
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43678","DR Congo (Zaire)",1,1,2023-07-29,2023-07-29
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43685","DR Congo (Zaire)",1,1,2023-07-29,2023-07-29
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43676","DR Congo (Zaire)",1,0,2023-07-29,2023-07-29
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-08-02;2023-07-31;2023-07-31","DR Congo (Zaire)",1,0,2023-07-30,2023-07-30
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-08-07;2023-07-31","DR Congo (Zaire)",1,0,2023-07-31,2023-07-31
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","43713","DR Congo (Zaire)",1,0,2023-08-02,2023-08-02
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-08-08;2023-08-08","DR Congo (Zaire)",1,0,2023-08-06,2023-08-06
2023,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2023-08-09;2023-10-03","DR Congo (Zaire)",1,0,2023-08-08,2023-08-08
